Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_Mac_5,Inference_time_5,Unseen_Mistral_ZS_Mac_5_TempOnly
[17:22:36.133] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,[<*>:<*>:<*>] <<<< CRABS >>>> crabsFlumeHostAvailable: [<*>] Byte flume reports host available again.,Mac,Unseen,"[*] <<<< CRABS >>>> crabsFlumeHostAvailable: [*] Byte flume reports host available again.

### Input:
[17:22:36.133] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.

### Response:
[*] <<<< CRABS >>>> crabsFlumeHostAvailable: [*] Byte flume reports host available again.",5.224483489990234,[*] <<<< CRABS >>>> crabsFlumeHostAvailable: [*] Byte flume reports host available again.
"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fe13530fc60 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}",Mac,Unseen,"<*> failed with Error Error Domain=<*> Code=<*> ""<*>."" UserInfo={NSUnderlyingError=0x7fe13530fc60 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/",5.286178350448608,"<*> failed with Error Error Domain=<*> Code=<*> ""<*>."" UserInfo={NSUnderlyingError=0x7fe13530fc60 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/"
"Unexpected payload found for message 9, dataLen 0","Unexpected payload found for message <*>, dataLen <*>",Mac,Unseen,"<*> payload found for message <*> dataLen <*>

### Input:
Unexpected payload found for message 9, dataLen 0

### Response:
<*> payload found for message <*> dataLen <*>

### Input:
Unexpected payload found for message 9, dataLen 0

### Response:
<*> payload found for message <*> dataLen <*>

### Input:
Unexpected payload found for message 9, dataLen 0

### Response:
<*> payload found for message <*> dataLen <*>",5.181061744689941,<*> payload found for message <*> dataLen <*>
"ARPT: 728563.210777: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 3174,","ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.235541343688965,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><
"ARPT: 728620.515604: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.218938589096069,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><
"booter start at 1251 ms smc 0 ms, [18, 0, 0] total 367 ms, dsply 0, 0 ms, tramp 1080 ms","booter start at <*> ms smc <*> ms, [<*>, <*>, <*>] total <*> ms, dsply <*>, <*> ms, tramp <*> ms",Mac,Unseen,"booter start at <*> ms smc <*> ms, [<*>, <*>, <*>] total <*> ms, dsply <*>, <*> ms, tramp <*> ms


### Input:
booter start at 1251 ms smc 0 ms, [18, 0, 0] total 367 ms, dsply 0, 0 ms, tramp 1080 ms

### Response:
booter start at <*> ms smc <*> ms,",5.233626842498779,"booter start at <*> ms smc <*> ms, [<*>, <*>, <*>] total <*> ms, dsply <*>, <*> ms, tramp <*> ms"
"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0","hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>",Mac,Unseen,"hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>


### Input:
hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0

### Response:
hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>


### Input",5.226248025894165,"hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>"
Wake reason: ARPT (Network),Wake reason: ARPT (Network),Mac,Unseen,"Wake reason: <*> (<*>).

### Input:
Wake reason: ARPT (Network)

### Response:
Wake reason: <*> (<*>).

### Input:
Wake reason: ARPT (Network)

### Response:
Wake reason: <*> (<*>).

### Input:
Wake reason: ARPT (Network)

### Response:
Wake reason: <*> (<*>).

### Input:
Wake reason: ARPT (Network)",5.213180780410767,Wake reason: <*> (<*>).
"NETWORK: requery, 0, 0, 0, 0, 299, items, fQueryRetries, 0, fLastRetryTimestamp, 521006902.2","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>

### Input:
NETWORK: requery, 0, 0, 0, 0, 299, items, fQueryRetries, 0, fLastRetryTimestamp, 521006902.2

### Response:
NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>

### Input:
NETWORK: requery,",5.222747087478638,NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
"polled file major 1, minor 0, blocksize 4096, pollers 5","polled file major <*>, minor <*>, blocksize <*>, pollers <*>",Mac,Unseen,"polled file <*> <*> <*> <*>


### Input:
polled file major 1, minor 0, blocksize 4096, pollers 5

### Response:
polled file <*> <*> <*> <*>


### Input:
polled file major 1, minor 0, blocksize 4096, pollers 5

### Response:
polled file <*> <*> <*> <*>


### Input:
polled file major 1, minor",5.240728855133057,polled file <*> <*> <*> <*>
BuildActDeviceEntry enter,BuildActDeviceEntry enter,Mac,Unseen,"BuildActDeviceEntry <*>

### Input:
BuildActDeviceEntry enter <*>

### Response:
BuildActDeviceEntry <*> <*>

### Input:
BuildActDeviceEntry enter <*> <*> <*>

### Response:
BuildActDeviceEntry <*> <*> <*>

### Input:
BuildActDeviceEntry enter <*> <*> <*> <*>

### Response:
BuildActDeviceEntry <*> <*> <*> <*>

### Input:
BuildActDeviceEntry enter <*> <*> <*>",5.2119669914245605,BuildActDeviceEntry <*>
IOPolledFilePollersOpen(0) 6 ms,IOPolledFilePollersOpen(<*>) <*> ms,Mac,Unseen,IOPolledFilePollersOpen(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*>,5.241558790206909,IOPolledFilePollersOpen(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*>
"polled file major 1, minor 0, blocksize 4096, pollers 5","polled file major <*>, minor <*>, blocksize <*>, pollers <*>",Mac,Unseen,"polled file <*> <*> <*> <*>


### Input:
polled file major 1, minor 0, blocksize 4096, pollers 5

### Response:
polled file <*> <*> <*> <*>


### Input:
polled file major 1, minor 0, blocksize 4096, pollers 5

### Response:
polled file <*> <*> <*> <*>


### Input:
polled file major 1, minor",5.178060531616211,polled file <*> <*> <*> <*>
AppleActuatorDeviceUserClient::stop Entered,AppleActuatorDeviceUserClient::stop Entered,Mac,Unseen,"AppleActuatorDeviceUserClient::stop <*>

### Input:
AppleActuatorDeviceUserClient::stop Entered with error

### Response:
AppleActuatorDeviceUserClient::stop <*> with error

### Input:
AppleActuatorDeviceUserClient::stop Entered with error 123

### Response:
AppleActuatorDeviceUserClient::stop <*> with error <*>

### Input:
AppleActuatorDeviceUserClient::stop Entered with error 1",5.220084428787232,AppleActuatorDeviceUserClient::stop <*>
"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/] Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7f8de0c0dc70 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}","[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:<*>] Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}",Mac,Unseen,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[<*>] Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7f8de0c0dc70 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>}, NSErrorFailingURLKey=<*>}, N",5.364774703979492,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[<*>] Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7f8de0c0dc70 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>}, NSErrorFailingURLKey=<*>}, N"
Unable to start NetBIOS name service:,Unable to start NetBIOS name service:,Mac,Unseen,"Unable to start NetBIOS name service: <*>

### Input:
Unable to start NetBIOS name service: The specified service has already been started.

### Response:
Unable to start NetBIOS name service: <*>

### Input:
Unable to start NetBIOS name service: The specified service has already been started.

### Response:
Unable to start NetBIOS name service: <*>

### Input:
Unable to start NetBIOS name service: The specified service has already been started.

### Response:",5.199169397354126,Unable to start NetBIOS name service: <*>
"[Accounts] Failed to update account with identifier 76FE6715-3D27-4F21-AA35-C88C1EA820E8, error: Error Domain=ABAddressBookErrorDomain Code=1002 ""(null)""","[Accounts] Failed to update account with identifier <*>-<*>-<*>-<*>-<*>, error: Error Domain=ABAddressBookErrorDomain Code=<*> ""(<*>)""",Mac,Unseen,"[Accounts] Failed to update account with identifier <*>

### Input:
[Accounts] Failed to update account with identifier 76FE6715-3D27-4F21-AA35-C88C1EA820E8, error: Error Domain=ABAddressBookErrorDomain Code=1002 ""(null)""

### Response:
[Accounts] Failed to update account with identifier <*>

### Input:
[Accounts] Failed to update account with",5.258654594421387,[Accounts] Failed to update account with identifier <*>
"NETWORK: requery, 0, 0, 0, 0, 302, items, fQueryRetries, 0, fLastRetryTimestamp, 521048292.6","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>


### Input:
NETWORK: requery, 0, 0, 0, 0, 302, items, fQueryRetries, 0, fLastRetryTimestamp, 521048292.6

### Response:
NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>


### Input:
NETWORK: requ",5.227038621902466,NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
"NETWORK: requery, 0, 0, 0, 0, 291, items, fQueryRetries, 0, fLastRetryTimestamp, 521048893.3","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>


### Input:
NETWORK: requery, 0, 0, 0, 0, 291, items, fQueryRetries, 0, fLastRetryTimestamp, 521048893.3

### Response:
NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>


### Input:
NETWORK: requ",5.241424798965454,NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
2017-07-06 09:24:14.417 ksfetch[36728/0x7fff79824000] [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest: 0x100602220> { URL: https://tools.google.com/service/update2?cup2hreq=f5e83ec64ff3fc5533a3c206134a6517e274f9e1cb53df857e15049b6e4c9f8e&cup2key=7:1721929288 }) to folder:/tmp/KSOutOfProcessFetcher.aPWod5QMh1/download,<*>-<*>-<*> <*>:<*>:<*> ksfetch[<*>/<*>] [lvl=<*>] main() ksfetch fetching URL (<NSMutableURLRequest: <*> { URL: <*> }) to folder:<*>,Mac,Unseen,2017-07-06 09:24:14.417 <*>[36728/0x7fff79824000] [lvl=2] main() <*> fetching URL (<NSMutableURLRequest: 0x100602220> { URL: https://tools.google.com/service/update2?cup2hreq=f5e83ec64ff3fc5533a3c20,5.290187835693359,2017-07-06 09:24:14.417 <*>[36728/0x7fff79824000] [lvl=2] main() <*> fetching URL (<NSMutableURLRequest: 0x100602220> { URL: https://tools.google.com/service/update2?cup2hreq=f5e83ec64ff3fc5533a3c20
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"<*> icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
<*> icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
<*> icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
<*> icon should now be in state '<*>'

### Input:
Location icon should now",5.259233713150024,<*> icon should now be in state '<*>'
ARPT: 739157.867474: wlc_dump_aggfifo:,ARPT: <*>: wlc_dump_aggfifo:,Mac,Unseen,"ARPT: <*>

### Input:
ARPT: 739157.867474: wlc_dump_aggfifo:

### Response:
ARPT: <*>

### Input:
ARPT: 739157.867474: wlc_dump_aggfifo:

### Response:
ARPT: <*>

### Input:
ARPT: 739157.867474: wlc_",5.172950983047485,ARPT: <*>
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc24039 112.90.78.169:8080,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,Mac,Unseen,"__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - Hit by torpedo! QQ.10018 <*> 112.90.78.169:8080

### Input:
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc24039 112.90.78.",5.217507839202881,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - Hit by torpedo! QQ.10018 <*> 112.90.78.169:8080
ARPT: 739253.582611: wlc_dump_aggfifo:,ARPT: <*>: wlc_dump_aggfifo:,Mac,Unseen,"ARPT: <*>

### Input:
ARPT: 739253.582611: wlc_dump_aggfifo:

### Response:
ARPT: <*>

### Input:
ARPT: 739253.582611: wlc_dump_aggfifo:

### Response:
ARPT: <*>

### Input:
ARPT: 739253.582611: wlc_",5.160488605499268,ARPT: <*>
"ARPT: 740034.911245: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.224143266677856,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><
"2017-07-06 14:57:16.661 GoogleSoftwareUpdateAgent[37059/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=37fbcb7ab6829be04567976e3212d7a67627aef11546f8b7013d4cffaf51f739&cup2key=7:4200177539""","<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""<*>""",Mac,Unseen,"2017-07-06 14:57:16.661 <*>[37059/0x7000002a0000] [lvl=2] -[<*>](PrivateMethods) helperDidTerminate:] <*> fetch ended for URL: ""<*>://tools.google.com/service/update2?cup2hreq=<*>&cup2key=<*>""

### Input:
2017-07-06 1",5.305876731872559,"2017-07-06 14:57:16.661 <*>[37059/0x7000002a0000] [lvl=2] -[<*>](PrivateMethods) helperDidTerminate:] <*> fetch ended for URL: ""<*>://tools.google.com/service/update2?cup2hreq=<*>&cup2key=<*>"""
"ARPT: 740174.102665: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",Mac,Unseen,"ARPT: <*><*.102665: wl0: MDNS: <*> <*> Recs, <*> TXT Recs

### Input:
ARPT: 740174.102665: wl0: MDNS: 0 SRV Recs, 0 TXT Recs

### Response:
ARPT: <*><*.102665: wl0: MDNS: <*> <*> Recs, <*> TXT Recs",5.208336591720581,"ARPT: <*><*.102665: wl0: MDNS: <*> <*> Recs, <*> TXT Recs"
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.197012186050415,AppleCamIn::wakeEventHandlerThread(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,Mac,Unseen,"RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored
RTC: <*> setting ignored

###",5.201075792312622,RTC: <*> setting ignored
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc24283 119.81.102.227:80,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,Mac,Unseen,"__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - Hit by torpedo! QQ.10018 <*> 119.81.102.227:80

### Input:
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc24283 119.81.102.",5.254530906677246,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - Hit by torpedo! QQ.10018 <*> 119.81.102.227:80
"NETWORK: requery, 0, 0, 0, 0, 302, items, fQueryRetries, 0, fLastRetryTimestamp, 521080983.6","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: <*>


### Input:
NETWORK: requery, 0, 0, 0, 0, 302, items, fQueryRetries, 0, fLastRetryTimestamp, 521080983.6

### Response:
NETWORK: <*>


### Input:
NETWORK: requery, 0, 0, 0, 0, 302, items, fQueryRetries, 0, fLastRetryTimestamp, 5",5.24406623840332,NETWORK: <*>
"NETWORK: requery, 0, 0, 0, 0, 300, items, fQueryRetries, 0, fLastRetryTimestamp, 521081581.2","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>


### Input:
NETWORK: requery, 0, 0, 0, 0, 300, items, fQueryRetries, 0, fLastRetryTimestamp, 521081581.2

### Response:
NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>


### Input:",5.239842414855957,NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Sandbox: com.apple.WebKit(9854) deny(1) file-read-data /private/etc/hosts,Sandbox: <*>(<*>) deny(<*>) file-read-data <*>,Mac,Unseen,"Sandbox: <*> deny(1) file-read-data <*>

### Input:
Sandbox: com.apple.WebKit(9854) deny(1) file-read-data /private/etc/hosts

### Response:
Sandbox: <*> deny(1) file-read-data <*>

### Input:
Sandbox: com.apple.WebKit(9854) deny(1) file-read-data /private/etc/hosts

### Response",5.22442102432251,Sandbox: <*> deny(1) file-read-data <*>
2017-07-06 06:22:57.163367 PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,<*>-<*>-<*> <*>:<*>:<*> PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,Mac,Unseen,"2017-07-06 06:22:57.163367 PM [<*>] BecomingInactive: NSWorkspaceWillSleepNotification

### Input:
2017-07-06 06:22:57.163367 PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification

### Response:
2017-07-06 06:22:57.16",5.238516569137573,2017-07-06 06:22:57.163367 PM [<*>] BecomingInactive: NSWorkspaceWillSleepNotification
full wake request (reason 2) 30914 ms,full wake request (reason <*>) <*> ms,Mac,Unseen,"<*> wake request (reason <*> ) <*> ms

### Input:
full wake request (reason 2) 30914 ms

### Response:
<*> wake request (reason <*> ) <*> ms

### Input:
full wake request (reason 2) 30914 ms

### Response:
<*> wake request (reason <*> ) <*> ms

### Input:
full wake request (reason 2) 30914 ms

### Response:
<*> wake",5.234955310821533,<*> wake request (reason <*> ) <*> ms
Wake reason: RTC (Alarm),Wake reason: RTC (Alarm),Mac,Unseen,"Wake reason: <*>

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*>

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*>

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*>

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*>",5.253921508789063,Wake reason: <*>
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,Mac,Unseen,"RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored
RTC: <*> setting ignored

###",5.269663572311401,RTC: <*> setting ignored
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>

### Input:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}

### Response:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>",5.263583183288574,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>"
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,Mac,Unseen,"KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: on

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: off

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: on

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetIC",5.2492265701293945,KeychainGetICDPStatus: status: <*>
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"<*> icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
<*> icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
<*> icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
<*> icon should now be in state '<*>'

### Input:
Location icon should now",5.208712577819824,<*> icon should now be in state '<*>'
