Content,EventTemplate,Dataset,Category,New_Mistral_ZS_HDFS_1,Inference_time_1
Received block blk_-2129171714384027465 of size 67108864 from /10.251.75.228,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-2129171714384027465 of size 67108864 from /10.251.75.228

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-21291717143840274",5.122050762176514
Verification succeeded for blk_-2827716238972737794,Verification succeeded for <*>,HDFS,New,"<*> succeeded for <*>

### Input:
Verification succeeded for blk_-2827716238972737794

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_-2827716238972737794

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_-2827716238972",5.065477132797241
Receiving block blk_-3509323198988774369 src: /10.250.6.214:52922 dest: /10.250.6.214:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_-3509323198988774369 src: /10.250.6.214:52922 dest: /10.250.6.214:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_-3509323",5.135800123214722
PacketResponder 0 for block blk_9093049293972551787 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_9093049293972551787 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_9093049293972551787 terminating

### Response:
PacketResponder <*> for block",5.148272752761841
Deleting block blk_1781953582842324563 file /mnt/hadoop/dfs/data/current/subdir5/blk_1781953582842324563,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_1781953582842324563 file /mnt/hadoop/dfs/data/current/subdir5/blk_1781953582842324563

### Response:
<*> file <*>

### Input:
Deleting block blk_1781953582842324563 file",5.063153266906738
10.251.194.213:50010 Served block blk_-7724713468912166542 to /10.251.203.80,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> : <*> Served block <*> to <*>

### Input:
10.251.194.213:50010 Served block blk_-7724713468912166542 to /10.251.203.80

### Response:
<*> : <*> Served block <*> to <*>

### Input:
10.251.194.213:5",5.092048406600952
10.251.91.229:50010 Served block blk_-3358448553918665902 to /10.251.91.229,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.91.229:50010 Served block blk_-3358448553918665902 to /10.251.91.229

### Response:
<*> Served block <*> to <*>

### Input:
10.251.91.229:50010 Served block bl",5.094357013702393
10.251.39.192:50010 Served block blk_-5341992729755584578 to /10.251.39.192,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.39.192:50010 Served block blk_-5341992729755584578 to /10.251.39.192

### Response:
<*> Served block <*> to <*>

### Input:
10.251.39.192:50010 Served block bl",5.072324275970459
10.250.5.237:50010 Served block blk_3166960787499091856 to /10.251.43.147,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.250.5.237:50010 Served block blk_3166960787499091856 to /10.251.43.147

### Response:
<*> Served block <*> to <*>

### Input:
10.250.5.237:50010 Served block blk_",5.110659599304199
10.251.30.85:50010:Got exception while serving blk_-2918118818249673980 to /10.251.90.64:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-,5.085575103759766
10.251.126.255:50010:Got exception while serving blk_8376667364205250596 to /10.251.91.159:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.126.255:50010:Got exception while serving blk_8376667364205250596 to /10.251.91.159:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.1",5.127588748931885
10.251.71.68:50010 Served block blk_-2794533871450434534 to /10.251.199.150,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.71.68:50010 Served block blk_-2794533871450434534 to /10.251.199.150

### Response:
<*> Served block <*> to <*>

### Input:
10.251.71.68:50010 Served block blk",5.074154615402222
10.251.123.132:50010:Got exception while serving blk_3763728533434719668 to /10.251.38.214:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.123.132:50010:Got exception while serving blk_3763728533434719668 to /10.251.38.214:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.1",5.119196653366089
10.250.13.188:50010:Got exception while serving blk_6241141267506413726 to /10.251.194.245:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.250.13.188:50010:Got exception while serving blk_6241141267506413726 to /10.251.194.245:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.250.1",5.0829503536224365
10.251.214.32:50010 Served block blk_-6520030462660619051 to /10.251.215.70,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.214.32:50010 Served block blk_-6520030462660619051 to /10.251.215.70

### Response:
<*> Served block <*> to <*>

### Input:
10.251.214.32:50010 Served block bl",5.10604453086853
10.251.199.19:50010:Got exception while serving blk_8466246428293623262 to /10.251.106.37:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.199.19:50010:Got exception while serving blk_8466246428293623262 to /10.251.106.37:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.19",5.140697002410889
10.250.9.207:50010:Got exception while serving blk_-3140754468249228022 to /10.250.9.207:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-,5.0936598777771
10.251.202.134:50010:Got exception while serving blk_3441699978641526775 to /10.251.126.5:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.202.134:50010:Got exception while serving blk_3441699978641526775 to /10.251.126.5:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.20",5.165888786315918
10.250.6.214:50010 Served block blk_5739119717322549945 to /10.251.43.115,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.250.6.214:50010 Served block blk_5739119717322549945 to /10.251.43.115

### Response:
<*> Served block <*> to <*>

### Input:
10.250.6.214:50010 Served block blk_",5.113335371017456
10.250.14.196:50010:Got exception while serving blk_-305633040016166849 to /10.251.38.53:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-,5.1563193798065186
10.251.107.227:50010:Got exception while serving blk_-6290631608800952376 to /10.251.109.209:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-,5.181885719299316
10.251.203.166:50010 Served block blk_8787656642683881295 to /10.251.107.98,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> : <*> Served block <*> to <*>

### Input:
10.251.203.166:50010 Served block blk_8787656642683881295 to /10.251.107.98

### Response:
<*> : <*> Served block <*> to <*>

### Input:
10.251.203.166:5",5.167085409164429
10.251.90.64:50010:Got exception while serving blk_-4841792440390267307 to /10.251.90.239:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-,5.1900794506073
10.250.10.144:50010:Got exception while serving blk_5126469776250053435 to /10.250.11.100:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.250.10.144:50010:Got exception while serving blk_5126469776250053435 to /10.250.11.100:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.250.10",5.133801698684692
10.251.71.146:50010:Got exception while serving blk_-2032740670708110312 to /10.251.197.161:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-,5.180414915084839
10.251.67.113:50010:Got exception while serving blk_-62891505109755100 to /10.250.7.96:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-,5.11749792098999
10.251.74.79:50010:Got exception while serving blk_2244903517044280975 to /10.251.74.134:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.74.79:50010:Got exception while serving blk_2244903517044280975 to /10.251.74.134:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.74.",5.17967677116394
10.251.214.112:50010:Got exception while serving blk_5905933788014151041 to /10.251.214.112:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.214.112:50010:Got exception while serving blk_5905933788014151041 to /10.251.214.112:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.",5.109177112579346
10.251.111.80:50010 Served block blk_6296828743242110158 to /10.251.42.246,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.111.80:50010 Served block blk_6296828743242110158 to /10.251.42.246

### Response:
<*> Served block <*> to <*>

### Input:
10.251.111.80:50010 Served block bl",5.135356903076172
10.251.43.210:50010:Got exception while serving blk_2969087638814291714 to /10.251.199.86:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.43.210:50010:Got exception while serving blk_2969087638814291714 to /10.251.199.86:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.43",5.1603312492370605
10.251.126.255:50010:Got exception while serving blk_2879780987351022871 to /10.251.39.144:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.126.255:50010:Got exception while serving blk_2879780987351022871 to /10.251.39.144:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.1",5.126932144165039
10.251.73.220:50010:Got exception while serving blk_4934527196392001803 to /10.251.203.246:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.73.220:50010:Got exception while serving blk_4934527196392001803 to /10.251.203.246:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.7",5.127739667892456
10.251.73.188:50010:Got exception while serving blk_7517964792804498202 to /10.250.6.191:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.73.188:50010:Got exception while serving blk_7517964792804498202 to /10.250.6.191:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.73.",5.164776086807251
10.251.35.1:50010:Got exception while serving blk_7940316270494947483 to /10.251.122.38:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.35.1:50010:Got exception while serving blk_7940316270494947483 to /10.251.122.38:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.35.1",5.154324054718018
10.251.90.134:50010:Got exception while serving blk_7154985168984871115 to /10.251.110.160:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.90.134:50010:Got exception while serving blk_7154985168984871115 to /10.251.110.160:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.9",5.152354001998901
Received block blk_-6867873931012347356 of size 67108864 from /10.251.39.64,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-6867873931012347356 of size 67108864 from /10.251.39.64

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-686787393101234735",5.135784864425659
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_6093743385844975689 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_6093743385844975689 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.071619749069214
Receiving block blk_8692428775973608797 src: /10.250.10.213:56574 dest: /10.250.10.213:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_8692428775973608797 src: /10.250.10.213:56574 dest: /10.250.10.213:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_869",5.14954686164856
PacketResponder 0 for block blk_-6837050820114491742 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-6837050820114491742 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-6837050820114491742 terminating

### Response:
PacketResponder <*> for block",5.133647203445435
