Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_Spark_5,Inference_time_5
Finished task 0.0 in stage 6.0 (TID 247). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 6.0 (TID 247). 2087 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 6.0 (TID 247). 2087 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 6.0 (TID 247). 2087 bytes result sent to driver

### Explanation:
Finished task",5.131525754928589
Finished task 3.0 in stage 6.0 (TID 278). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 6.0 (TID 278). 2087 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 6.0 (TID 278). 2087 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 6.0 (TID 278). 2087 bytes result sent to driver

### Explanation:
Finished task",5.102180004119873
Finished task 2.0 in stage 6.0 (TID 273). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2715682983398438
Finished task 4.0 in stage 6.0 (TID 279). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 6.0 (TID 279). 2087 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 6.0 (TID 279). 2087 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 6.0 (TID 279). 2087 bytes result sent to driver

### Explanation:
Finished task",5.082360029220581
Finished task 1.0 in stage 6.0 (TID 261). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 6.0 (TID 261). 2087 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 6.0 (TID 261). 2087 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 6.0 (TID 261). 2087 bytes result sent to driver

### Explanation:
Finished task",5.105310916900635
Running task 0.0 in stage 7.0 (TID 285),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 7.0 (TID 285)

### Output:
Running task 0.0 in stage 7.0 (TID 285)

### Explanation:
Running task 0.0 in stage 7.0 (TID 285)

### Output:
Running task 0.0 in stage 7.0 (TID 285)

### Explanation:
Running task 0.0 in stage 7.0",5.080593585968018
Running task 1.0 in stage 7.0 (TID 299),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 7.0 (TID 299)

### Output:
Running task 1.0 in stage 7.0 (TID 299)

### Explanation:
Running task 1.0 in stage 7.0 (TID 299)

### Explanation:
Running task 1.0 in stage 7.0 (TID 299)

### Explanation:
Running task 1.0 in stage 7",5.068249225616455
Running task 2.0 in stage 7.0 (TID 312),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 7.0 (TID 312)

### Output:
Running task 2.0 in stage 7.0 (TID 312)

### Explanation:
Running task 2.0 in stage 7.0 (TID 312)

### Output:
Running task 2.0 in stage 7.0 (TID 312)

### Explanation:
Running task 2.0 in stage 7.0",5.149453401565552
Running task 3.0 in stage 7.0 (TID 318),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 7.0 (TID 318)

### Output:
Running task 3.0 in stage 7.0 (TID 318)

### Explanation:
Running task 3.0 in stage 7.0 (TID 318)

### Output:
Running task 3.0 in stage 7.0 (TID 318)

### Explanation:
Running task 3.0 in stage 7.0",5.0641279220581055
Running task 4.0 in stage 7.0 (TID 319),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 7.0 (TID 319)

### Output:
Running task 4.0 in stage 7.0 (TID 319)

### Explanation:
Running task 4.0 in stage 7.0 (TID 319)

### Output:
Running task 4.0 in stage 7.0 (TID 319)

### Explanation:
Running task 4.0 in stage 7.0",5.101390600204468
Finished task 0.0 in stage 7.0 (TID 285). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 7.0 (TID 285). 2667 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 7.0 (TID 285). 2667 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 7.0 (TID 285). 2667 bytes result sent to driver

### Explanation:
Finished task",5.066012144088745
Finished task 3.0 in stage 7.0 (TID 318). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 7.0 (TID 318). 2667 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 7.0 (TID 318). 2667 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 7.0 (TID 318). 2667 bytes result sent to driver

### Explanation:
Finished task",5.129530906677246
Finished task 4.0 in stage 7.0 (TID 319). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 7.0 (TID 319). 2667 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 7.0 (TID 319). 2667 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 7.0 (TID 319). 2667 bytes result sent to driver

### Explanation:
Finished task",5.077019929885864
Finished task 1.0 in stage 7.0 (TID 299). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 7.0 (TID 299). 2667 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 7.0 (TID 299). 2667 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 7.0 (TID 299). 2667 bytes result sent to driver

### Explanation:
Finished task",5.078145503997803
Finished task 2.0 in stage 7.0 (TID 312). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.222269296646118
Running task 0.0 in stage 8.0 (TID 321),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 8.0 (TID 321)

### Output:
Running task 0.0 in stage 8.0 (TID 321)

### Explanation:
Running task 0.0 in stage 8.0 (TID 321)

### Output:
Running task 0.0 in stage 8.0 (TID 321)

### Explanation:
Running task 0.0 in stage 8.0",5.0642478466033936
Running task 1.0 in stage 8.0 (TID 335),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 8.0 (TID 335)

### Output:
Running task 1.0 in stage 8.0 (TID 335)

### Explanation:
Running task 1.0 in stage 8.0 (TID 335)

### Output:
Running task 1.0 in stage 8.0 (TID 335)

### Explanation:
Running task 1.0 in stage 8.0",5.102977514266968
Running task 2.0 in stage 8.0 (TID 349),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 8.0 (TID 349)

### Output:
Running task 2.0 in stage 8.0 (TID 349)

### Explanation:
Running task 2.0 in stage 8.0 (TID 349)

### Output:
Running task 2.0 in stage 8.0 (TID 349)

### Explanation:
Running task 2.0 in stage 8.0",5.04082179069519
Running task 3.0 in stage 8.0 (TID 358),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 8.0 (TID 358)

### Output:
Running task 3.0 in stage 8.0 (TID 358)

### Explanation:
Running task 3.0 in stage 8.0 (TID 358)

### Output:
Running task 3.0 in stage 8.0 (TID 358)

### Explanation:
Running task 3.0 in stage 8.0",5.058793783187866
Running task 4.0 in stage 8.0 (TID 359),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 8.0 (TID 359)

### Output:
Running task 4.0 in stage 8.0 (TID 359)

### Explanation:
Running task 4.0 in stage 8.0 (TID 359)

### Output:
Running task 4.0 in stage 8.0 (TID 359)

### Explanation:
Running task 4.0 in stage 8.0",5.1118388175964355
Finished task 0.0 in stage 8.0 (TID 321). 2141 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 8.0 (TID 321). 2141 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 8.0 (TID 321). 2141 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 8.0 (TID 321). 2141 bytes result sent to driver

### Explanation:
Finished task",5.08821177482605
Finished task 2.0 in stage 8.0 (TID 349). 2141 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2688193321228027
Finished task 4.0 in stage 8.0 (TID 359). 2141 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 8.0 (TID 359). 2141 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 8.0 (TID 359). 2141 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 8.0 (TID 359). 2141 bytes result sent to driver

### Explanation:
Finished task",5.092851638793945
Finished task 3.0 in stage 8.0 (TID 358). 2141 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 8.0 (TID 358). 2141 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 8.0 (TID 358). 2141 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 8.0 (TID 358). 2141 bytes result sent to driver

### Explanation:
Finished task",5.075700998306274
Finished task 1.0 in stage 8.0 (TID 335). 2111 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 8.0 (TID 335). 2111 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 8.0 (TID 335). 2111 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 8.0 (TID 335). 2111 bytes result sent to driver

### Explanation:
Finished task",5.133935213088989
Running task 0.0 in stage 9.0 (TID 360),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 9.0 (TID 360)

### Output:
Running task 0.0 in stage 9.0 (TID 360)

### Explanation:
Running task 0.0 in stage 9.0 (TID 360)

### Output:
Running task 0.0 in stage 9.0 (TID 360)

### Explanation:
Running task 0.0 in stage 9.0",5.052810192108154
Running task 1.0 in stage 9.0 (TID 374),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 9.0 (TID 374)

### Output:
Running task 1.0 in stage 9.0 (TID 374)

### Explanation:
Running task 1.0 in stage 9.0 (TID 374)

### Output:
Running task 1.0 in stage 9.0 (TID 374)

### Explanation:
Running task 1.0 in stage 9.0",5.122482061386108
Running task 2.0 in stage 9.0 (TID 388),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 9.0 (TID 388)

### Output:
Running task 2.0 in stage 9.0 (TID 388)

### Explanation:
Running task 2.0 in stage 9.0 (TID 388)

### Output:
Running task 2.0 in stage 9.0 (TID 388)

### Explanation:
Running task 2.0 in stage 9.0",5.04803729057312
Running task 3.0 in stage 9.0 (TID 398),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 9.0 (TID 398)

### Output:
Running task 3.0 in stage 9.0 (TID 398)

### Explanation:
Running task 3.0 in stage 9.0 (TID 398)

### Output:
Running task 3.0 in stage 9.0 (TID 398)

### Explanation:
Running task 3.0 in stage 9.0",5.1496522426605225
Running task 4.0 in stage 9.0 (TID 399),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 9.0 (TID 399)

### Output:
Running task 4.0 in stage 9.0 (TID 399)

### Explanation:
Running task 4.0 in stage 9.0 (TID 399)

### Output:
Running task 4.0 in stage 9.0 (TID 399)

### Explanation:
Running task 4.0 in stage 9.0",5.05163049697876
Finished task 0.0 in stage 9.0 (TID 360). 2239 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 9.0 (TID 360). 2239 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 9.0 (TID 360). 2239 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 9.0 (TID 360). 2239 bytes result sent to driver

### Explanation:
Finished task",5.148102045059204
Finished task 2.0 in stage 9.0 (TID 388). 2239 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2140579223632812
Finished task 3.0 in stage 9.0 (TID 398). 2239 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 9.0 (TID 398). 2239 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 9.0 (TID 398). 2239 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 9.0 (TID 398). 2239 bytes result sent to driver

### Explanation:
Finished task",5.065910816192627
Finished task 1.0 in stage 9.0 (TID 374). 2298 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 9.0 (TID 374). 2298 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 9.0 (TID 374). 2298 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 9.0 (TID 374). 2298 bytes result sent to driver

### Explanation:
Finished task",5.130277633666992
Finished task 4.0 in stage 9.0 (TID 399). 2239 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 9.0 (TID 399). 2239 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 9.0 (TID 399). 2239 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 9.0 (TID 399). 2239 bytes result sent to driver

### Explanation:
Finished task",5.077308654785156
Running task 0.0 in stage 10.0 (TID 402),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 10.0 (TID 402)

### Output:
Running task 0.0 in stage 10.0 (TID 402)

### Explanation:
Running task 0.0 in stage 10.0 (TID 402)

### Output:
Running task 0.0 in stage 10.0 (TID 402)

### Explanation:
Running task 0.0 in stage",5.121235609054565
Running task 1.0 in stage 10.0 (TID 416),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 10.0 (TID 416)

### Output:
Running task 1.0 in stage 10.0 (TID 416)

### Explanation:
Running task 1.0 in stage 10.0 (TID 416)

### Output:
Running task 1.0 in stage 10.0 (TID 416)

### Explanation:
Running task 1.0 in stage",5.060029983520508
Running task 2.0 in stage 10.0 (TID 430),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 10.0 (TID 430)

### Output:
Running task 2.0 in stage 10.0 (TID 430)

### Explanation:
Running task 2.0 in stage 10.0 (TID 430)

### Output:
Running task 2.0 in stage 10.0 (TID 430)

### Explanation:
Running task 2.0 in stage",5.05984354019165
Running task 3.0 in stage 10.0 (TID 438),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 10.0 (TID 438)

### Output:
Running task 3.0 in stage 10.0 (TID 438)

### Explanation:
Running task 3.0 in stage 10.0 (TID 438)

### Output:
Running task 3.0 in stage 10.0 (TID 438)

### Explanation:
Running task 3.0 in stage",5.149365663528442
Running task 4.0 in stage 10.0 (TID 439),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 10.0 (TID 439)

### Output:
Running task 4.0 in stage 10.0 (TID 439)

### Explanation:
Running task 4.0 in stage 10.0 (TID 439)

### Output:
Running task 4.0 in stage 10.0 (TID 439)

### Explanation:
Running task 4.0 in stage",5.059841156005859
Finished task 3.0 in stage 10.0 (TID 438). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task 3.0 in stage 10.0 (TID 438). 2087 bytes result sent to driver,1.4535863399505615
Finished task 0.0 in stage 10.0 (TID 402). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 10.0 (TID 402). 2087 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 10.0 (TID 402). 2087 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 10.0 (TID 402). 2087 bytes result sent to driver

### Explanation:",5.113415718078613
Finished task 4.0 in stage 10.0 (TID 439). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 10.0 (TID 439). 2087 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 10.0 (TID 439). 2087 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 10.0 (TID 439). 2087 bytes result sent to driver

### Explanation:",5.046067237854004
