Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_Spark_2,Inference_time_2
Finished task 0.0 in stage 6.0 (TID 247). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 6.0 (TID 247). 2087 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 6.0 (TID 247). 2087 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 6.0 (TID 247). 2087 bytes result sent to driver

### Explanation:
Finished task",5.156013250350952
Finished task 3.0 in stage 6.0 (TID 278). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 6.0 (TID 278). 2087 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 6.0 (TID 278). 2087 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 6.0 (TID 278). 2087 bytes result sent to driver

### Explanation:
Finished task",5.171870708465576
Finished task 2.0 in stage 6.0 (TID 273). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2148423194885254
Finished task 4.0 in stage 6.0 (TID 279). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 6.0 (TID 279). 2087 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 6.0 (TID 279). 2087 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 6.0 (TID 279). 2087 bytes result sent to driver

### Explanation:
Finished task",5.109665393829346
Finished task 1.0 in stage 6.0 (TID 261). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 6.0 (TID 261). 2087 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 6.0 (TID 261). 2087 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 6.0 (TID 261). 2087 bytes result sent to driver

### Explanation:
Finished task",5.2505152225494385
Running task 0.0 in stage 7.0 (TID 285),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 7.0 (TID 285)

### Output:
Running task 0.0 in stage 7.0 (TID 285)

### Explanation:
Running task 0.0 in stage 7.0 (TID 285)

### Output:
Running task 0.0 in stage 7.0 (TID 285)

### Explanation:
Running task 0.0 in stage 7.0",5.146568298339844
Running task 1.0 in stage 7.0 (TID 299),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 7.0 (TID 299)

### Output:
Running task 1.0 in stage 7.0 (TID 299)

### Explanation:
Running task 1.0 in stage 7.0 (TID 299)

### Explanation:
Running task 1.0 in stage 7.0 (TID 299)

### Explanation:
Running task 1.0 in stage 7",5.214379787445068
Running task 2.0 in stage 7.0 (TID 312),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 7.0 (TID 312)

### Output:
Running task 2.0 in stage 7.0 (TID 312)

### Explanation:
Running task 2.0 in stage 7.0 (TID 312)

### Output:
Running task 2.0 in stage 7.0 (TID 312)

### Explanation:
Running task 2.0 in stage 7.0",5.158701419830322
Running task 3.0 in stage 7.0 (TID 318),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 7.0 (TID 318)

### Output:
Running task 3.0 in stage 7.0 (TID 318)

### Explanation:
Running task 3.0 in stage 7.0 (TID 318)

### Output:
Running task 3.0 in stage 7.0 (TID 318)

### Explanation:
Running task 3.0 in stage 7.0",5.210807800292969
Running task 4.0 in stage 7.0 (TID 319),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 7.0 (TID 319)

### Output:
Running task 4.0 in stage 7.0 (TID 319)

### Explanation:
Running task 4.0 in stage 7.0 (TID 319)

### Output:
Running task 4.0 in stage 7.0 (TID 319)

### Explanation:
Running task 4.0 in stage 7.0",5.1895458698272705
Finished task 0.0 in stage 7.0 (TID 285). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 7.0 (TID 285). 2667 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 7.0 (TID 285). 2667 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 7.0 (TID 285). 2667 bytes result sent to driver

### Explanation:
Finished task",5.138356685638428
Finished task 3.0 in stage 7.0 (TID 318). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 7.0 (TID 318). 2667 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 7.0 (TID 318). 2667 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 7.0 (TID 318). 2667 bytes result sent to driver

### Explanation:
Finished task",5.13484525680542
Finished task 4.0 in stage 7.0 (TID 319). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 7.0 (TID 319). 2667 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 7.0 (TID 319). 2667 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 7.0 (TID 319). 2667 bytes result sent to driver

### Explanation:
Finished task",5.1696617603302
Finished task 1.0 in stage 7.0 (TID 299). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 7.0 (TID 299). 2667 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 7.0 (TID 299). 2667 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 7.0 (TID 299). 2667 bytes result sent to driver

### Explanation:
Finished task",5.174807786941528
Finished task 2.0 in stage 7.0 (TID 312). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.234936237335205
Running task 0.0 in stage 8.0 (TID 321),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 8.0 (TID 321)

### Output:
Running task 0.0 in stage 8.0 (TID 321)

### Explanation:
Running task 0.0 in stage 8.0 (TID 321)

### Output:
Running task 0.0 in stage 8.0 (TID 321)

### Explanation:
Running task 0.0 in stage 8.0",5.134822368621826
Running task 1.0 in stage 8.0 (TID 335),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 8.0 (TID 335)

### Output:
Running task 1.0 in stage 8.0 (TID 335)

### Explanation:
Running task 1.0 in stage 8.0 (TID 335)

### Output:
Running task 1.0 in stage 8.0 (TID 335)

### Explanation:
Running task 1.0 in stage 8.0",5.164778232574463
Running task 2.0 in stage 8.0 (TID 349),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 8.0 (TID 349)

### Output:
Running task 2.0 in stage 8.0 (TID 349)

### Explanation:
Running task 2.0 in stage 8.0 (TID 349)

### Output:
Running task 2.0 in stage 8.0 (TID 349)

### Explanation:
Running task 2.0 in stage 8.0",5.166885614395142
Running task 3.0 in stage 8.0 (TID 358),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 8.0 (TID 358)

### Output:
Running task 3.0 in stage 8.0 (TID 358)

### Explanation:
Running task 3.0 in stage 8.0 (TID 358)

### Output:
Running task 3.0 in stage 8.0 (TID 358)

### Explanation:
Running task 3.0 in stage 8.0",5.213962554931641
Running task 4.0 in stage 8.0 (TID 359),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 8.0 (TID 359)

### Output:
Running task 4.0 in stage 8.0 (TID 359)

### Explanation:
Running task 4.0 in stage 8.0 (TID 359)

### Output:
Running task 4.0 in stage 8.0 (TID 359)

### Explanation:
Running task 4.0 in stage 8.0",5.167747735977173
Finished task 0.0 in stage 8.0 (TID 321). 2141 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 8.0 (TID 321). 2141 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 8.0 (TID 321). 2141 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 8.0 (TID 321). 2141 bytes result sent to driver

### Explanation:
Finished task",5.173218011856079
Finished task 2.0 in stage 8.0 (TID 349). 2141 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.234158754348755
Finished task 4.0 in stage 8.0 (TID 359). 2141 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 8.0 (TID 359). 2141 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 8.0 (TID 359). 2141 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 8.0 (TID 359). 2141 bytes result sent to driver

### Explanation:
Finished task",5.196777582168579
Finished task 3.0 in stage 8.0 (TID 358). 2141 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 8.0 (TID 358). 2141 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 8.0 (TID 358). 2141 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 8.0 (TID 358). 2141 bytes result sent to driver

### Explanation:
Finished task",5.2307727336883545
Finished task 1.0 in stage 8.0 (TID 335). 2111 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 8.0 (TID 335). 2111 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 8.0 (TID 335). 2111 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 8.0 (TID 335). 2111 bytes result sent to driver

### Explanation:
Finished task",5.174509525299072
Running task 0.0 in stage 9.0 (TID 360),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 9.0 (TID 360)

### Output:
Running task 0.0 in stage 9.0 (TID 360)

### Explanation:
Running task 0.0 in stage 9.0 (TID 360)

### Output:
Running task 0.0 in stage 9.0 (TID 360)

### Explanation:
Running task 0.0 in stage 9.0",5.118454217910767
Running task 1.0 in stage 9.0 (TID 374),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 9.0 (TID 374)

### Output:
Running task 1.0 in stage 9.0 (TID 374)

### Explanation:
Running task 1.0 in stage 9.0 (TID 374)

### Output:
Running task 1.0 in stage 9.0 (TID 374)

### Explanation:
Running task 1.0 in stage 9.0",5.158454418182373
Running task 2.0 in stage 9.0 (TID 388),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 9.0 (TID 388)

### Output:
Running task 2.0 in stage 9.0 (TID 388)

### Explanation:
Running task 2.0 in stage 9.0 (TID 388)

### Output:
Running task 2.0 in stage 9.0 (TID 388)

### Explanation:
Running task 2.0 in stage 9.0",5.124278783798218
Running task 3.0 in stage 9.0 (TID 398),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 9.0 (TID 398)

### Output:
Running task 3.0 in stage 9.0 (TID 398)

### Explanation:
Running task 3.0 in stage 9.0 (TID 398)

### Output:
Running task 3.0 in stage 9.0 (TID 398)

### Explanation:
Running task 3.0 in stage 9.0",5.13298487663269
Running task 4.0 in stage 9.0 (TID 399),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 9.0 (TID 399)

### Output:
Running task 4.0 in stage 9.0 (TID 399)

### Explanation:
Running task 4.0 in stage 9.0 (TID 399)

### Output:
Running task 4.0 in stage 9.0 (TID 399)

### Explanation:
Running task 4.0 in stage 9.0",5.171686172485352
Finished task 0.0 in stage 9.0 (TID 360). 2239 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 9.0 (TID 360). 2239 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 9.0 (TID 360). 2239 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 9.0 (TID 360). 2239 bytes result sent to driver

### Explanation:
Finished task",5.236471176147461
Finished task 2.0 in stage 9.0 (TID 388). 2239 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.255298137664795
Finished task 3.0 in stage 9.0 (TID 398). 2239 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 9.0 (TID 398). 2239 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 9.0 (TID 398). 2239 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 9.0 (TID 398). 2239 bytes result sent to driver

### Explanation:
Finished task",5.168861389160156
Finished task 1.0 in stage 9.0 (TID 374). 2298 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 9.0 (TID 374). 2298 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 9.0 (TID 374). 2298 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 9.0 (TID 374). 2298 bytes result sent to driver

### Explanation:
Finished task",5.189712762832642
Finished task 4.0 in stage 9.0 (TID 399). 2239 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 9.0 (TID 399). 2239 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 9.0 (TID 399). 2239 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 9.0 (TID 399). 2239 bytes result sent to driver

### Explanation:
Finished task",5.150961875915527
Running task 0.0 in stage 10.0 (TID 402),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 10.0 (TID 402)

### Output:
Running task 0.0 in stage 10.0 (TID 402)

### Explanation:
Running task 0.0 in stage 10.0 (TID 402)

### Output:
Running task 0.0 in stage 10.0 (TID 402)

### Explanation:
Running task 0.0 in stage",5.260445833206177
Running task 1.0 in stage 10.0 (TID 416),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 10.0 (TID 416)

### Output:
Running task 1.0 in stage 10.0 (TID 416)

### Explanation:
Running task 1.0 in stage 10.0 (TID 416)

### Output:
Running task 1.0 in stage 10.0 (TID 416)

### Explanation:
Running task 1.0 in stage",5.183391332626343
Running task 2.0 in stage 10.0 (TID 430),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 10.0 (TID 430)

### Output:
Running task 2.0 in stage 10.0 (TID 430)

### Explanation:
Running task 2.0 in stage 10.0 (TID 430)

### Output:
Running task 2.0 in stage 10.0 (TID 430)

### Explanation:
Running task 2.0 in stage",5.183227062225342
Running task 3.0 in stage 10.0 (TID 438),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 10.0 (TID 438)

### Output:
Running task 3.0 in stage 10.0 (TID 438)

### Explanation:
Running task 3.0 in stage 10.0 (TID 438)

### Output:
Running task 3.0 in stage 10.0 (TID 438)

### Explanation:
Running task 3.0 in stage",5.13887882232666
Running task 4.0 in stage 10.0 (TID 439),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 10.0 (TID 439)

### Output:
Running task 4.0 in stage 10.0 (TID 439)

### Explanation:
Running task 4.0 in stage 10.0 (TID 439)

### Output:
Running task 4.0 in stage 10.0 (TID 439)

### Explanation:
Running task 4.0 in stage",5.182417392730713
Finished task 3.0 in stage 10.0 (TID 438). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task 3.0 in stage 10.0 (TID 438). 2087 bytes result sent to driver,1.453667163848877
Finished task 0.0 in stage 10.0 (TID 402). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 10.0 (TID 402). 2087 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 10.0 (TID 402). 2087 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 10.0 (TID 402). 2087 bytes result sent to driver

### Explanation:",5.178888320922852
Finished task 4.0 in stage 10.0 (TID 439). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 10.0 (TID 439). 2087 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 10.0 (TID 439). 2087 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 10.0 (TID 439). 2087 bytes result sent to driver

### Explanation:",5.159231901168823
