Content,EventTemplate,Dataset,Category,New_LLAMA_FT_HPC_1,Inference_time
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.8791441917419434
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9375276565551758
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>),1.1320216655731201
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*>),0.9845852851867676
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.8761873245239258
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>),1.1095528602600098
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,,7.695073366165161
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>),1.178755283355713
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9217400550842285
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9376652240753174
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.8586411476135254
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>),1.1076343059539795
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>),1.1228842735290527
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>),1.1175687313079834
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,,7.735335350036621
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9168853759765625
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9235475063323975
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.8577022552490234
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>),1.1129238605499268
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9237511157989502
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*>),1.0948052406311035
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.8815479278564453
Fan speeds ( 3552 3534 3375 4166 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.8696801662445068
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>),1.1229712963104248
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.8608667850494385
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.919886589050293
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,,7.78853178024292
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,,7.680163145065308
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.935126781463623
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,,7.777640342712402
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9150257110595703
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9446170330047607
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>),1.1198935508728027
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9108431339263916
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.924330472946167
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9459149837493896
Fan speeds ( 3552 3534 3375 4530 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> ),0.860790491104126
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.923457145690918
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*>),1.0639028549194336
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.863070011138916
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9364702701568604
Fan speeds ( 3552 3534 3375 4192 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> ),0.8798284530639648
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*>),1.0543591976165771
Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*>),0.99556565284729
Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*>),1.057596206665039
Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9388852119445801
Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,,7.77048659324646
Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,,7.771706819534302
Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.939225435256958
Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*>),1.0700936317443848
Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.8695359230041504
Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9390554428100586
Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9304862022399902
Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9460487365722656
Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9190547466278076
Fan speeds ( 3552 3534 3391 4299 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.8654801845550537
Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.8796396255493164
Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9351935386657715
Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9292378425598145
Fan speeds ( 3552 3552 3391 **** 3515 3497 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9328243732452393
Fan speeds ( 3552 3552 3391 **** 3515 3497 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.86374831199646
Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*>),0.9918050765991211
Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.8703906536102295
Fan speeds ( 3534 3534 3375 4272 3497 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.8687267303466797
Fan speeds ( 3534 3534 3375 4470 3497 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.8752570152282715
Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9324173927307129
Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*>),1.001533031463623
Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> ),0.8597497940063477
Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9308581352233887
Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9478442668914795
Fan speeds ( 3534 3534 3375 4115 3497 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> ),0.8764257431030273
Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9333012104034424
Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.9241297245025635
Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.8761734962463379
Command has been aborted,Command has been aborted,HPC,New,Command has been aborted,0.4195528030395508
power/control problem,power/control problem,HPC,New,power/<*> problem,0.420626163482666
Link error,Link error,HPC,New,Link error,0.2939894199371338
Link error,Link error,HPC,New,Link error,0.2952895164489746
Link error,Link error,HPC,New,Link error,0.29235053062438965
Link error,Link error,HPC,New,Link error,0.2919142246246338
Link in reset,Link in reset,HPC,New,Link in reset,0.3546726703643799
Link error,Link error,HPC,New,Link error,0.2918055057525635
Link error,Link error,HPC,New,Link error,0.29096508026123047
Link error,Link error,HPC,New,Link error,0.29953694343566895
Link error,Link error,HPC,New,Link error,0.29169535636901855
Link error,Link error,HPC,New,Link error,0.29229259490966797
Link in reset,Link in reset,HPC,New,Link in reset,0.35578060150146484
Link ok,Link ok,HPC,New,Link ok,0.2931244373321533
Link error on broadcast tree Interconnect-0T00:00:2:1,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>,HPC,New,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>,1.185791015625
Link error on broadcast tree Interconnect-1T00:00:3:6,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>,HPC,New,Link error on broadcast tree Interconnect-<*>:<*>:<*>,1.0385735034942627
Link error on broadcast tree Interconnect-1T00:00:2:0,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>,HPC,New,Link error on broadcast tree Interconnect-<*>:<*>:<*>,1.0489914417266846
Link error on broadcast tree Interconnect-1T00:00:2:0,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>,HPC,New,Link error on broadcast tree Interconnect-<*>:<*>:<*>,1.0570447444915771
ServerFileSystem: ServerFileSystem domain root14_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,ServerFileSystem: ServerFileSystem domain root14_local is full,0.8655807971954346
ServerFileSystem: ServerFileSystem domain root10_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,ServerFileSystem: ServerFileSystem domain root10_local is full,0.866919994354248
ServerFileSystem: ServerFileSystem domain root22_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,ServerFileSystem: ServerFileSystem domain root22_local is full,0.8664913177490234
ServerFileSystem: ServerFileSystem domain root13_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,ServerFileSystem: ServerFileSystem domain root13_local is full,0.8636422157287598
ServerFileSystem: ServerFileSystem domain root26_tmp is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,ServerFileSystem: ServerFileSystem domain root<*> is full,0.8664743900299072
ServerFileSystem: ServerFileSystem domain root7_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,ServerFileSystem: ServerFileSystem domain root7_local is full,0.8644118309020996
ServerFileSystem: ServerFileSystem domain root1_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,ServerFileSystem: ServerFileSystem domain root1_local is full,0.8620193004608154
